conflict_label,is_conflict,station,stop_name,platform,trip_id,route_id,route_name,trip_headsign,scheduled_arrival,scheduled_departure,actual_arrival,delay_minutes,conflict_flags,severity,time_of_day,service_date,source
headway_conflict,True,London St Pancras,London St Pancras,Platform 5,LOND_WEST_2145_1688,west_coast_main_line,West Coast Main Line,Birmingham New Street,21:45:00,21:47:00,21:50:00,5,Insufficient time between consecutive trains,minor,night,2026-01-28,synthetic
delay_propagation_conflict,True,Glasgow Central,Glasgow Central,Platform 4,GLAS_WEST_1345_7716,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,13:45:00,13:47:00,13:59:00,14,Incoming delay affects downstream schedule,minor,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Glasgow Central,Glasgow Central,Platform 7,GLAS_WEST_1430_3929,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,14:30:00,14:32:00,14:52:00,22,Too many trains competing for limited platforms,moderate,off_peak,2026-01-28,synthetic
normal,False,London Kings Cross,London Kings Cross,Platform 2,LOND_MIDL_0800_6490,midland_main_line,Midland Main Line,Birmingham New Street,08:00:00,08:02:00,,0,,none,morning_peak,2026-01-28,synthetic
service_gap_conflict,True,London Euston,London Euston,Platform 13,LOND_GREA_1215_4117,great_western_main_line,Great Western Main Line,Bristol,12:15:00,12:17:00,13:08:00,53,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,London St Pancras,London St Pancras,Platform 13,LOND_GREA_2130_7599,great_western_main_line,Great Western Main Line,Bristol,21:30:00,21:32:00,21:36:00,6,Insufficient time between consecutive trains,minor,night,2026-01-28,synthetic
normal,False,London Victoria,London Victoria,Platform 3,LOND_WEST_2215_6656,west_coast_main_line,West Coast Main Line,Glasgow Central,22:15:00,22:17:00,,0,,none,night,2026-01-28,synthetic
capacity_congestion_conflict,True,London Victoria,London Victoria,Platform 4,LOND_WEST_1400_7641,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,14:00:00,14:02:00,15:25:00,85,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London St Pancras,London St Pancras,Platform 6,LOND_EAST_1430_9593,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,14:30:00,14:32:00,14:51:00,21,Insufficient connection time between services,moderate,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London St Pancras,London St Pancras,Platform 7,LOND_GREA_1100_3836,great_western_main_line,Great Western Main Line,Bristol,11:00:00,11:02:00,11:20:00,20,Schedule doesn't match published timetable,moderate,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Glasgow Central,Glasgow Central,Platform 2,GLAS_MIDL_1045_2823,midland_main_line,Midland Main Line,Birmingham New Street,10:45:00,10:47:00,11:37:00,52,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London Victoria,London Victoria,Platform 6,LOND_EAST_1545_4438,east_coast_main_line,East Coast Main Line,Leeds,15:45:00,15:47:00,16:06:00,21,Insufficient connection time between services,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Leeds,Leeds,Platform 7,LEED_WEST_1930_4240,west_coast_main_line,West Coast Main Line,Glasgow Central,19:30:00,19:32:00,20:19:00,49,Incoming delay affects downstream schedule,severe,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London St Pancras,London St Pancras,Platform 1,LOND_WEST_0745_9588,west_coast_main_line,West Coast Main Line,Birmingham New Street,07:45:00,07:47:00,08:11:00,26,Too many trains competing for limited platforms,moderate,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Paddington,London Paddington,Platform 13,LOND_EAST_1545_3135,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,15:45:00,15:47:00,16:21:00,36,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
service_gap_conflict,True,York,York,Platform 6,YORK_MIDL_0915_6082,midland_main_line,Midland Main Line,Birmingham New Street,09:15:00,09:17:00,10:23:00,68,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 1,LOND_EAST_1900_7072,east_coast_main_line,East Coast Main Line,York,19:00:00,19:02:00,19:34:00,34,Two trains scheduled for same platform at overlapping times,severe,evening_peak,2026-01-28,synthetic
platform_conflict,True,York,York,Platform 2,YORK_WEST_1030_3000,west_coast_main_line,West Coast Main Line,Birmingham New Street,10:30:00,10:32:00,10:50:00,20,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Glasgow Central,Glasgow Central,Platform 8,GLAS_SOUT_2230_3978,south_western_main_line,South Western Main Line,Southampton,22:30:00,22:32:00,23:55:00,85,Too many trains competing for limited platforms,severe,night,2026-01-28,synthetic
transfer_timing_conflict,True,London Victoria,London Victoria,Platform 7,LOND_WEST_2115_1239,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,21:15:00,21:17:00,21:31:00,16,Insufficient connection time between services,moderate,night,2026-01-28,synthetic
platform_conflict,True,Leeds,Leeds,Platform 6,LEED_EAST_0745_8789,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,07:45:00,07:47:00,08:02:00,17,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Euston,London Euston,Platform 11,LOND_SOUT_1515_3090,south_western_main_line,South Western Main Line,Southampton,15:15:00,15:17:00,16:08:00,53,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 3,EDIN_GREA_1415_8203,great_western_main_line,Great Western Main Line,Bristol,14:15:00,14:17:00,14:54:00,39,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 6,LOND_GREA_1945_9469,great_western_main_line,Great Western Main Line,Bristol,19:45:00,19:47:00,19:58:00,13,Incoming delay affects downstream schedule,minor,evening_peak,2026-01-28,synthetic
platform_conflict,True,Birmingham New Street,Birmingham New Street,Platform 1,BIRM_EAST_0700_4298,east_coast_main_line,East Coast Main Line,Leeds,07:00:00,07:02:00,07:15:00,15,Two trains scheduled for same platform at overlapping times,minor,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Waterloo,London Waterloo,Platform 4,LOND_EAST_1930_2427,east_coast_main_line,East Coast Main Line,Leeds,19:30:00,19:32:00,20:25:00,55,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
normal,False,London Waterloo,London Waterloo,Platform 6,LOND_SOUT_1615_1856,south_western_main_line,South Western Main Line,Southampton,16:15:00,16:17:00,,0,,none,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,York,York,Platform 4,YORK_MIDL_2200_3942,midland_main_line,Midland Main Line,Birmingham New Street,22:00:00,22:02:00,22:24:00,24,Insufficient connection time between services,moderate,night,2026-01-28,synthetic
transfer_timing_conflict,True,Birmingham New Street,Birmingham New Street,Platform 1,BIRM_EAST_1915_8745,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,19:15:00,19:17:00,19:26:00,11,Insufficient connection time between services,minor,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 6,EDIN_SOUT_1730_4102,south_western_main_line,South Western Main Line,Southampton,17:30:00,17:32:00,18:00:00,30,Incoming delay affects downstream schedule,moderate,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Waterloo,London Waterloo,Platform 1,LOND_SOUT_0700_3353,south_western_main_line,South Western Main Line,Southampton,07:00:00,07:02:00,07:20:00,20,Too many trains competing for limited platforms,moderate,morning_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London Paddington,London Paddington,Platform 4,LOND_GREA_1200_9629,great_western_main_line,Great Western Main Line,Bristol,12:00:00,12:02:00,12:26:00,26,Schedule doesn't match published timetable,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 2,EDIN_EAST_1100_6897,east_coast_main_line,East Coast Main Line,York,11:00:00,11:02:00,11:45:00,45,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 8,LOND_WEST_1300_7035,west_coast_main_line,West Coast Main Line,Glasgow Central,13:00:00,13:02:00,13:21:00,21,Incoming delay affects downstream schedule,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,Leeds,Leeds,Platform 2,LEED_MIDL_0630_7496,midland_main_line,Midland Main Line,Birmingham New Street,06:30:00,06:32:00,06:57:00,27,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 13,MANC_GREA_1715_4000,great_western_main_line,Great Western Main Line,Bristol,17:15:00,17:17:00,17:42:00,27,Too many trains competing for limited platforms,moderate,evening_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Glasgow Central,Glasgow Central,Platform 3,GLAS_EAST_1600_6888,east_coast_main_line,East Coast Main Line,Leeds,16:00:00,16:02:00,16:25:00,25,Schedule doesn't match published timetable,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Paddington,London Paddington,Platform 1,LOND_MIDL_1145_1520,midland_main_line,Midland Main Line,Birmingham New Street,11:45:00,11:47:00,11:57:00,12,Incoming delay affects downstream schedule,minor,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Leeds,Leeds,Platform 2,LEED_WEST_1645_9051,west_coast_main_line,West Coast Main Line,Glasgow Central,16:45:00,16:47:00,17:48:00,63,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Euston,London Euston,Platform 5,LOND_EAST_2245_3281,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,22:45:00,22:47:00,22:58:00,13,Incoming delay affects downstream schedule,minor,night,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London Kings Cross,London Kings Cross,Platform 10,LOND_WEST_1930_6339,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,19:30:00,19:32:00,19:39:00,9,Schedule doesn't match published timetable,minor,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 6,LOND_WEST_0915_6338,west_coast_main_line,West Coast Main Line,Glasgow Central,09:15:00,09:17:00,10:08:00,53,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London Victoria,London Victoria,Platform 6,LOND_MIDL_0930_5316,midland_main_line,Midland Main Line,Birmingham New Street,09:30:00,09:32:00,09:53:00,23,Schedule doesn't match published timetable,moderate,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 3,EDIN_WEST_1900_1242,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,19:00:00,19:02:00,19:15:00,15,Insufficient connection time between services,minor,evening_peak,2026-01-28,synthetic
platform_conflict,True,Leeds,Leeds,Platform 6,LEED_EAST_0930_2233,east_coast_main_line,East Coast Main Line,Leeds,09:30:00,09:32:00,09:58:00,28,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
headway_conflict,True,Birmingham New Street,Birmingham New Street,Platform 1,BIRM_WEST_1530_8863,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,15:30:00,15:32:00,15:45:00,15,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
service_gap_conflict,True,Glasgow Central,Glasgow Central,Platform 2,GLAS_EAST_1100_5600,east_coast_main_line,East Coast Main Line,Leeds,11:00:00,11:02:00,12:32:00,92,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London Victoria,London Victoria,Platform 5,LOND_EAST_2145_8931,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,21:45:00,21:47:00,21:58:00,13,Schedule doesn't match published timetable,minor,night,2026-01-28,synthetic
headway_conflict,True,York,York,Platform 8,YORK_EAST_2230_5789,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,22:30:00,22:32:00,22:44:00,14,Insufficient time between consecutive trains,minor,night,2026-01-28,synthetic
service_gap_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 11,MANC_EAST_1215_4371,east_coast_main_line,East Coast Main Line,York,12:15:00,12:17:00,13:18:00,63,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London Waterloo,London Waterloo,Platform 8,LOND_EAST_1715_5976,east_coast_main_line,East Coast Main Line,Leeds,17:15:00,17:17:00,17:38:00,23,Insufficient connection time between services,moderate,evening_peak,2026-01-28,synthetic
platform_conflict,True,London Paddington,London Paddington,Platform 11,LOND_WEST_1200_9886,west_coast_main_line,West Coast Main Line,Glasgow Central,12:00:00,12:02:00,12:20:00,20,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,London St Pancras,London St Pancras,Platform 11,LOND_MIDL_2145_5311,midland_main_line,Midland Main Line,Birmingham New Street,21:45:00,21:47:00,22:27:00,42,Two trains scheduled for same platform at overlapping times,severe,night,2026-01-28,synthetic
service_gap_conflict,True,London Kings Cross,London Kings Cross,Platform 6,LOND_WEST_2100_3585,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,21:00:00,21:02:00,21:36:00,36,Excessive gap in service on a route,severe,night,2026-01-28,synthetic
capacity_congestion_conflict,True,Leeds,Leeds,Platform 5,LEED_EAST_1230_3049,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,12:30:00,12:32:00,13:23:00,53,Too many trains competing for limited platforms,severe,off_peak,2026-01-28,synthetic
normal,False,Leeds,Leeds,Platform 6,LEED_MIDL_1515_5806,midland_main_line,Midland Main Line,Birmingham New Street,15:15:00,15:17:00,,0,,none,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 3,EDIN_SOUT_1530_3000,south_western_main_line,South Western Main Line,Southampton,15:30:00,15:32:00,15:46:00,16,Schedule doesn't match published timetable,moderate,off_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,Glasgow Central,Glasgow Central,Platform 2,GLAS_EAST_1715_2687,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,17:15:00,17:17:00,17:35:00,20,Too many trains competing for limited platforms,moderate,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London St Pancras,London St Pancras,Platform 7,LOND_SOUT_0630_9685,south_western_main_line,South Western Main Line,Southampton,06:30:00,06:32:00,07:56:00,86,Too many trains competing for limited platforms,severe,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_SOUT_0730_4175,south_western_main_line,South Western Main Line,Southampton,07:30:00,07:32:00,08:25:00,55,Incoming delay affects downstream schedule,severe,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Waterloo,London Waterloo,Platform 3,LOND_EAST_0915_7155,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,09:15:00,09:17:00,09:36:00,21,Too many trains competing for limited platforms,moderate,off_peak,2026-01-28,synthetic
normal,False,London Kings Cross,London Kings Cross,Platform 6,LOND_EAST_0830_5415,east_coast_main_line,East Coast Main Line,Leeds,08:30:00,08:32:00,,0,,none,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Waterloo,London Waterloo,Platform 2,LOND_EAST_1700_1644,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,17:00:00,17:02:00,17:28:00,28,Too many trains competing for limited platforms,moderate,evening_peak,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_EAST_0815_1347,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,08:15:00,08:17:00,08:36:00,21,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
service_gap_conflict,True,Leeds,Leeds,Platform 3,LEED_SOUT_2045_1832,south_western_main_line,South Western Main Line,Southampton,20:45:00,20:47:00,22:07:00,82,Excessive gap in service on a route,severe,night,2026-01-28,synthetic
capacity_congestion_conflict,True,London Victoria,London Victoria,Platform 6,LOND_EAST_1830_9311,east_coast_main_line,East Coast Main Line,York,18:30:00,18:32:00,18:50:00,20,Too many trains competing for limited platforms,moderate,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,York,York,Platform 2,YORK_MIDL_1130_4530,midland_main_line,Midland Main Line,Birmingham New Street,11:30:00,11:32:00,12:22:00,52,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,London Waterloo,London Waterloo,Platform 6,LOND_WEST_1230_7804,west_coast_main_line,West Coast Main Line,Birmingham New Street,12:30:00,12:32:00,12:46:00,16,Insufficient time between consecutive trains,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Victoria,London Victoria,Platform 6,LOND_EAST_0730_3768,east_coast_main_line,East Coast Main Line,Leeds,07:30:00,07:32:00,08:20:00,50,Incoming delay affects downstream schedule,severe,morning_peak,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 6,LOND_WEST_1745_6423,west_coast_main_line,West Coast Main Line,Birmingham New Street,17:45:00,17:47:00,18:15:00,30,Two trains scheduled for same platform at overlapping times,moderate,evening_peak,2026-01-28,synthetic
platform_conflict,True,London Waterloo,London Waterloo,Platform 8,LOND_WEST_2145_1604,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,21:45:00,21:47:00,22:02:00,17,Two trains scheduled for same platform at overlapping times,moderate,night,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London Kings Cross,London Kings Cross,Platform 2,LOND_EAST_1430_9215,east_coast_main_line,East Coast Main Line,York,14:30:00,14:32:00,14:36:00,6,Schedule doesn't match published timetable,minor,off_peak,2026-01-28,synthetic
service_gap_conflict,True,Glasgow Central,Glasgow Central,Platform 4,GLAS_EAST_2130_7953,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,21:30:00,21:32:00,22:16:00,46,Excessive gap in service on a route,severe,night,2026-01-28,synthetic
service_gap_conflict,True,London Paddington,London Paddington,Platform 9,LOND_WEST_1530_2949,west_coast_main_line,West Coast Main Line,Birmingham New Street,15:30:00,15:32:00,16:00:00,30,Excessive gap in service on a route,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 9,MANC_EAST_0600_1919,east_coast_main_line,East Coast Main Line,Leeds,06:00:00,06:02:00,06:24:00,24,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
platform_conflict,True,London Euston,London Euston,Platform 8,LOND_GREA_1345_7438,great_western_main_line,Great Western Main Line,Bristol,13:45:00,13:47:00,14:03:00,18,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,London St Pancras,London St Pancras,Platform 12,LOND_SOUT_1515_7542,south_western_main_line,South Western Main Line,Southampton,15:15:00,15:17:00,15:34:00,19,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
transfer_timing_conflict,True,London Kings Cross,London Kings Cross,Platform 6,LOND_WEST_0915_3000,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,09:15:00,09:17:00,09:21:00,6,Insufficient connection time between services,minor,off_peak,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 4,EDIN_SOUT_1300_7038,south_western_main_line,South Western Main Line,Southampton,13:00:00,13:02:00,13:44:00,44,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,Glasgow Central,Glasgow Central,Platform 2,GLAS_WEST_2030_9284,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,20:30:00,20:32:00,20:52:00,22,Incoming delay affects downstream schedule,moderate,night,2026-01-28,synthetic
service_gap_conflict,True,York,York,Platform 2,YORK_WEST_0900_1253,west_coast_main_line,West Coast Main Line,Birmingham New Street,09:00:00,09:02:00,09:33:00,33,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 13,MANC_GREA_1730_6883,great_western_main_line,Great Western Main Line,Bristol,17:30:00,17:32:00,17:39:00,9,Insufficient time between consecutive trains,minor,evening_peak,2026-01-28,synthetic
headway_conflict,True,London Waterloo,London Waterloo,Platform 5,LOND_WEST_1815_5309,west_coast_main_line,West Coast Main Line,Glasgow Central,18:15:00,18:17:00,18:26:00,11,Insufficient time between consecutive trains,minor,evening_peak,2026-01-28,synthetic
headway_conflict,True,Birmingham New Street,Birmingham New Street,Platform 9,BIRM_WEST_1745_7307,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,17:45:00,17:47:00,17:55:00,10,Insufficient time between consecutive trains,minor,evening_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Victoria,London Victoria,Platform 7,LOND_GREA_1845_3520,great_western_main_line,Great Western Main Line,Bristol,18:45:00,18:47:00,19:54:00,69,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
headway_conflict,True,Glasgow Central,Glasgow Central,Platform 6,GLAS_EAST_1230_4748,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,12:30:00,12:32:00,12:40:00,10,Insufficient time between consecutive trains,minor,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Waterloo,London Waterloo,Platform 2,LOND_MIDL_0645_4852,midland_main_line,Midland Main Line,Birmingham New Street,06:45:00,06:47:00,07:30:00,45,Incoming delay affects downstream schedule,severe,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Victoria,London Victoria,Platform 4,LOND_WEST_1900_7373,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,19:00:00,19:02:00,19:42:00,42,Incoming delay affects downstream schedule,severe,evening_peak,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 6,LOND_WEST_2100_7206,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,21:00:00,21:02:00,21:27:00,27,Two trains scheduled for same platform at overlapping times,moderate,night,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 7,EDIN_WEST_0715_3193,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,07:15:00,07:17:00,07:37:00,22,Two trains scheduled for same platform at overlapping times,moderate,morning_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Kings Cross,London Kings Cross,Platform 10,LOND_EAST_0730_6714,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,07:30:00,07:32:00,08:09:00,39,Incoming delay affects downstream schedule,severe,morning_peak,2026-01-28,synthetic
capacity_congestion_conflict,True,London Waterloo,London Waterloo,Platform 8,LOND_SOUT_1945_9029,south_western_main_line,South Western Main Line,Southampton,19:45:00,19:47:00,20:24:00,39,Too many trains competing for limited platforms,severe,evening_peak,2026-01-28,synthetic
platform_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 4,MANC_SOUT_1015_4248,south_western_main_line,South Western Main Line,Southampton,10:15:00,10:17:00,10:44:00,29,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
normal,False,Glasgow Central,Glasgow Central,Platform 5,GLAS_MIDL_1930_2406,midland_main_line,Midland Main Line,Birmingham New Street,19:30:00,19:32:00,,0,,none,evening_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Paddington,London Paddington,Platform 10,LOND_GREA_0815_8066,great_western_main_line,Great Western Main Line,Bristol,08:15:00,08:17:00,08:30:00,15,Incoming delay affects downstream schedule,minor,morning_peak,2026-01-28,synthetic
service_gap_conflict,True,Leeds,Leeds,Platform 2,LEED_EAST_0930_2879,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,09:30:00,09:32:00,11:05:00,95,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
normal,False,Birmingham New Street,Birmingham New Street,Platform 5,BIRM_EAST_0600_4363,east_coast_main_line,East Coast Main Line,York,06:00:00,06:02:00,,0,,none,morning_peak,2026-01-28,synthetic
platform_conflict,True,London Paddington,London Paddington,Platform 3,LOND_SOUT_1330_8015,south_western_main_line,South Western Main Line,Southampton,13:30:00,13:32:00,14:13:00,43,Two trains scheduled for same platform at overlapping times,severe,off_peak,2026-01-28,synthetic
service_gap_conflict,True,Leeds,Leeds,Platform 4,LEED_EAST_1115_9356,east_coast_main_line,East Coast Main Line,Leeds,11:15:00,11:17:00,12:11:00,56,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Paddington,London Paddington,Platform 8,LOND_WEST_1530_3949,west_coast_main_line,West Coast Main Line,Glasgow Central,15:30:00,15:32:00,15:59:00,29,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 4,MANC_WEST_0800_5171,west_coast_main_line,West Coast Main Line,Glasgow Central,08:00:00,08:02:00,08:43:00,43,Two trains scheduled for same platform at overlapping times,severe,morning_peak,2026-01-28,synthetic
platform_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 6,EDIN_EAST_0915_7974,east_coast_main_line,East Coast Main Line,Edinburgh Waverley,09:15:00,09:17:00,09:45:00,30,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
delay_propagation_conflict,True,London Waterloo,London Waterloo,Platform 8,LOND_WEST_1430_6075,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,14:30:00,14:32:00,15:25:00,55,Incoming delay affects downstream schedule,severe,off_peak,2026-01-28,synthetic
headway_conflict,True,Edinburgh Waverley,Edinburgh Waverley,Platform 5,EDIN_WEST_1045_6816,west_coast_main_line,West Coast Main Line,Birmingham New Street,10:45:00,10:47:00,11:03:00,18,Insufficient time between consecutive trains,moderate,off_peak,2026-01-28,synthetic
platform_conflict,True,London Kings Cross,London Kings Cross,Platform 1,LOND_EAST_2145_3869,east_coast_main_line,East Coast Main Line,Leeds,21:45:00,21:47:00,22:14:00,29,Two trains scheduled for same platform at overlapping times,moderate,night,2026-01-28,synthetic
service_gap_conflict,True,London Waterloo,London Waterloo,Platform 3,LOND_WEST_1300_8507,west_coast_main_line,West Coast Main Line,Birmingham New Street,13:00:00,13:02:00,14:20:00,80,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Paddington,London Paddington,Platform 2,LOND_SOUT_1000_8433,south_western_main_line,South Western Main Line,Southampton,10:00:00,10:02:00,10:20:00,20,Two trains scheduled for same platform at overlapping times,moderate,off_peak,2026-01-28,synthetic
schedule_inconsistency_conflict,True,Manchester Piccadilly,Manchester Piccadilly,Platform 4,MANC_WEST_2000_3648,west_coast_main_line,West Coast Main Line,Manchester Piccadilly,20:00:00,20:02:00,20:28:00,28,Schedule doesn't match published timetable,moderate,night,2026-01-28,synthetic
service_gap_conflict,True,London Paddington,London Paddington,Platform 10,LOND_EAST_1545_1650,east_coast_main_line,East Coast Main Line,York,15:45:00,15:47:00,16:43:00,58,Excessive gap in service on a route,severe,off_peak,2026-01-28,synthetic
platform_conflict,True,London Victoria,London Victoria,Platform 3,LOND_WEST_2245_4866,west_coast_main_line,West Coast Main Line,Birmingham New Street,22:45:00,22:47:00,23:11:00,26,Two trains scheduled for same platform at overlapping times,moderate,night,2026-01-28,synthetic
schedule_inconsistency_conflict,True,London St Pancras,London St Pancras,Platform 9,LOND_MIDL_1715_9730,midland_main_line,Midland Main Line,Birmingham New Street,17:15:00,17:17:00,17:21:00,6,Schedule doesn't match published timetable,minor,evening_peak,2026-01-28,synthetic
